58.000000,14.000000,14.000000,6.400000,31.000000,5.900000,47.000000,1.700000,21.000000,54.000000,106.000000,0.000000,0.000000,0.000000,0.000000
7.600000,5.600000,7.300000,22.000000,18.000000,9.300000,10.000000,28.000000,4.200000,22.000000,11.000000,27.000000,0.000000,0.000000,0.000000
6.000000,3.600000,57.000000,7.600000,3.100000,17.000000,35.000000,39.000000,47.000000,50.000000,26.000000,0.000000,0.000000,0.000000,0.000000
5.700000,7.100000,33.000000,4.100000,3.200000,4.200000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.000000,3.300000,8.900000,21.000000,20.000000,4.200000,9.200000,6.100000,58.000000,21.000000,48.000000,23.000000,0.000000,0.000000,0.000000
2.600000,38.000000,16.000000,9.000000,10.000000,6.800000,15.000000,12.000000,28.000000,53.000000,6.300000,0.000000,0.000000,0.000000,0.000000
15.000000,32.000000,64.000000,17.000000,5.600000,4.600000,16.000000,20.000000,20.000000,12.000000,6.600000,27.000000,10.000000,10.000000,0.000000
13.000000,6.600000,3.900000,8.000000,16.000000,22.000000,9.800000,13.000000,3.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.500000,5.700000,57.000000,20.000000,162.000000,9.800000,11.000000,15.000000,25.000000,6.200000,57.000000,11.000000,0.000000,0.000000,0.000000
87.000000,109.000000,9.000000,3.200000,115.000000,2.100000,16.000000,122.000000,141.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104.000000,3.500000,94.000000,32.000000,104.000000,7.800000,28.000000,4.100000,86.000000,37.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.000000,9.100000,32.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.000000,106.000000,8.800000,48.000000,19.000000,15.000000,4.700000,70.000000,30.000000,4.100000,69.000000,0.000000,0.000000,0.000000,0.000000
2.100000,21.000000,5.000000,37.000000,6.900000,7.700000,9.900000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.000000,16.000000,4.000000,31.000000,3.500000,34.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.000000,5.300000,13.000000,6.300000,7.400000,34.000000,46.000000,6.700000,18.000000,8.600000,10.000000,22.000000,48.000000,45.000000,0.000000
17.000000,76.000000,28.000000,38.000000,26.000000,8.600000,5.600000,2.300000,4.400000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.500000,25.000000,6.400000,19.000000,8.800000,5.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.000000,17.000000,119.000000,9.300000,10.000000,3.700000,18.000000,25.000000,6.900000,119.000000,13.000000,0.000000,0.000000,0.000000,0.000000
7.500000,3.800000,18.000000,7.000000,3.300000,7.000000,83.000000,9.300000,32.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.000000,14.000000,3.700000,65.000000,21.000000,2.400000,5.500000,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.000000,5.100000,19.000000,1.800000,13.000000,52.000000,21.000000,74.000000,9.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.000000,32.000000,23.000000,2.200000,8.500000,33.000000,96.000000,33.000000,83.000000,54.000000,119.000000,0.000000,0.000000,0.000000,0.000000
2.900000,46.000000,5.800000,7.300000,9.800000,3.800000,54.000000,12.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.000000,23.000000,41.000000,49.000000,12.000000,34.000000,6.200000,5.800000,3.000000,8.800000,10.000000,97.000000,0.000000,0.000000,0.000000
7.400000,18.000000,6.100000,9.700000,79.000000,3.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102.000000,22.000000,17.000000,2.600000,28.000000,20.000000,6.300000,8.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.000000,42.000000,12.000000,5.800000,59.000000,5.800000,30.000000,29.000000,4.500000,5.300000,6.900000,0.000000,0.000000,0.000000,0.000000
2.300000,30.000000,21.000000,3.000000,6.900000,12.000000,22.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
139.000000,6.500000,85.000000,10.000000,35.000000,12.000000,1.900000,52.000000,52.000000,54.000000,5.000000,113.000000,0.000000,0.000000,0.000000
11.000000,4.200000,18.000000,7.000000,2.700000,37.000000,7.500000,25.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.900000,56.000000,15.000000,11.000000,2.600000,44.000000,15.000000,4.200000,32.000000,10.000000,25.000000,0.000000,0.000000,0.000000,0.000000
109.000000,4.000000,11.000000,129.000000,16.000000,51.000000,93.000000,4.600000,29.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.500000,13.000000,56.000000,4.100000,2.400000,64.000000,8.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.000000,14.000000,312.000000,36.000000,56.000000,41.000000,13.000000,14.000000,16.000000,5.800000,2.000000,0.000000,0.000000,0.000000,0.000000
3.800000,22.000000,45.000000,12.000000,51.000000,12.000000,16.000000,2.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.000000,2.000000,9.300000,6.200000,39.000000,39.000000,3.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.600000,11.000000,1.700000,4.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.000000,71.000000,45.000000,1.500000,64.000000,5.400000,26.000000,6.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.000000,2.400000,9.800000,51.000000,13.000000,22.000000,13.000000,11.000000,12.000000,35.000000,62.000000,40.000000,6.300000,0.000000,0.000000
3.300000,77.000000,8.400000,5.000000,6.600000,8.800000,10.000000,6.800000,57.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.000000,7.950000,15.000000,2.150000,37.000000,32.000000,61.000000,118.000000,155.000000,32.000000,4.850000,6.100000,0.000000,0.000000,0.000000
13.000000,55.000000,4.400000,13.000000,45.000000,32.000000,48.000000,6.600000,21.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110.000000,85.000000,73.000000,11.000000,14.000000,8.200000,3.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.200000,2.400000,4.100000,13.000000,5.800000,7.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.300000,37.000000,8.000000,10.000000,6.100000,9.100000,88.000000,50.000000,6.600000,16.000000,11.000000,17.000000,25.000000,0.000000,0.000000
110.000000,16.000000,4.800000,123.000000,40.000000,63.000000,4.000000,3.900000,5.100000,6.900000,0.000000,0.000000,0.000000,0.000000,0.000000
92.000000,31.000000,61.000000,7.000000,29.000000,2.500000,8.500000,3.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.000000,14.000000,1.900000,15.000000,58.000000,48.000000,4.500000,84.000000,32.000000,40.000000,59.000000,10.000000,106.000000,0.000000,0.000000
41.000000,56.000000,11.000000,20.000000,41.000000,12.000000,4.900000,47.000000,7.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.900000,34.000000,8.400000,4.200000,14.000000,4.100000,18.000000,5.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.000000,4.900000,47.000000,5.400000,27.000000,10.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.000000,12.000000,4.700000,17.000000,36.000000,3.300000,20.000000,12.000000,126.000000,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.000000,10.000000,9.800000,3.500000,15.000000,14.000000,10.000000,5.100000,4.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.600000,9.600000,30.000000,3.400000,6.600000,21.000000,12.000000,136.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.000000,7.400000,4.000000,2.900000,6.100000,3.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.800000,98.000000,9.200000,14.000000,19.000000,35.000000,2.300000,22.000000,7.400000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.000000,181.000000,205.000000,34.000000,3.400000,21.000000,13.000000,7.000000,5.100000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98.000000,3.200000,9.300000,61.000000,90.000000,19.000000,9.100000,8.000000,104.000000,22.000000,101.000000,18.000000,0.000000,0.000000,0.000000
24.000000,12.000000,2.200000,43.000000,7.200000,55.000000,27.000000,10.000000,24.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.000000,4.800000,2.200000,7.600000,43.000000,79.000000,67.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.800000,50.000000,25.000000,40.000000,17.000000,3.100000,11.000000,5.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.000000,5.400000,6.800000,1.600000,12.000000,13.000000,81.000000,53.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.000000,19.000000,113.000000,9.100000,186.000000,6.400000,25.000000,10.000000,3.000000,3.700000,0.000000,0.000000,0.000000,0.000000,0.000000
18.000000,7.200000,154.000000,151.000000,79.000000,6.400000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.000000,13.000000,6.800000,29.000000,8.300000,4.400000,6.700000,17.000000,12.000000,9.700000,18.000000,46.000000,22.000000,81.000000,0.000000
119.000000,5.100000,44.000000,10.000000,5.100000,83.000000,6.000000,15.000000,3.600000,142.000000,8.300000,0.000000,0.000000,0.000000,0.000000
42.000000,22.000000,1.700000,11.000000,15.000000,65.000000,143.000000,113.000000,66.000000,54.000000,9.500000,85.000000,105.000000,0.000000,0.000000
66.000000,59.000000,184.000000,113.000000,48.000000,1.400000,13.000000,29.000000,54.000000,6.400000,0.000000,0.000000,0.000000,0.000000,0.000000
24.000000,40.000000,88.000000,19.000000,8.100000,70.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.000000,6.200000,10.000000,5.500000,6.500000,16.000000,16.000000,48.000000,10.000000,28.000000,19.000000,35.000000,7.900000,0.000000,0.000000
8.200000,33.000000,21.000000,9.000000,2.700000,5.000000,74.000000,3.400000,148.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.000000,34.000000,25.000000,58.000000,21.000000,86.000000,11.000000,6.200000,3.000000,26.000000,3.700000,0.000000,0.000000,0.000000,0.000000
32.000000,128.000000,17.000000,2.300000,19.000000,14.000000,4.100000,101.000000,117.000000,7.300000,0.000000,0.000000,0.000000,0.000000,0.000000
1.600000,6.500000,4.000000,12.000000,99.000000,55.000000,88.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.000000,86.000000,22.000000,58.000000,14.000000,7.200000,7.700000,8.200000,18.000000,83.000000,103.000000,10.000000,0.000000,0.000000,0.000000
1.600000,7.100000,5.000000,10.000000,13.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.000000,17.000000,6.200000,2.400000,4.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.000000,75.000000,9.900000,28.000000,3.900000,5.100000,88.000000,28.000000,110.000000,3.700000,69.000000,0.000000,0.000000,0.000000,0.000000
5.900000,4.000000,9.600000,9.100000,5.200000,6.900000,247.000000,24.000000,247.000000,30.000000,38.000000,13.000000,0.000000,0.000000,0.000000
3.800000,10.000000,20.000000,1.900000,6.200000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
180.000000,20.000000,33.000000,5.500000,13.000000,39.000000,8.100000,6.400000,4.300000,81.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.000000,44.000000,11.000000,7.900000,43.000000,2.400000,162.000000,45.000000,9.400000,7.400000,36.000000,6.100000,0.000000,0.000000,0.000000
79.000000,18.000000,8.600000,8.100000,1.900000,27.000000,91.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.400000,10.000000,9.400000,4.300000,2.400000,30.000000,26.000000,26.000000,80.000000,8.700000,0.000000,0.000000,0.000000,0.000000,0.000000
4.300000,39.000000,25.000000,22.000000,14.000000,3.500000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.800000,4.300000,39.000000,14.000000,12.000000,6.800000,14.000000,6.600000,6.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.000000,16.000000,1.700000,26.000000,20.000000,4.900000,57.000000,4.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.000000,13.000000,11.000000,3.100000,49.000000,7.500000,4.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.000000,30.000000,2.800000,9.000000,18.000000,43.000000,26.000000,21.000000,13.000000,39.000000,10.000000,16.000000,89.000000,19.000000,0.000000
74.000000,84.000000,5.700000,18.000000,12.000000,15.000000,10.000000,3.000000,6.800000,171.000000,5.400000,0.000000,0.000000,0.000000,0.000000
2.300000,3.200000,4.500000,7.200000,32.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
144.000000,96.000000,19.000000,2.200000,10.000000,9.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
999.000000,29.000000,15.000000,44.000000,6.900000,32.000000,15.000000,58.000000,64.000000,5.800000,0.000000,0.000000,0.000000,0.000000,0.000000
77.000000,2.700000,42.000000,6.500000,11.000000,2.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.000000,8.200000,4.100000,18.000000,83.000000,8.200000,4.000000,8.400000,39.000000,9.900000,17.000000,34.000000,0.000000,0.000000,0.000000
17.000000,24.000000,42.000000,3.100000,2.500000,4.700000,13.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132.000000,25.000000,17.000000,1.500000,18.000000,8.600000,23.000000,126.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.000000,13.000000,45.000000,18.000000,10.000000,1.800000,5.600000,10.000000,9.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.500000,13.000000,10.000000,5.500000,16.000000,20.000000,115.000000,12.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.000000,69.000000,4.200000,22.000000,54.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.000000,38.000000,59.000000,5.100000,63.000000,99.000000,3.000000,6.900000,7.200000,15.000000,14.000000,61.000000,6.800000,0.000000,0.000000
36.000000,48.000000,32.000000,18.000000,5.800000,19.000000,6.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.700000,51.000000,16.000000,107.000000,81.000000,5.500000,2.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.000000,12.000000,10.000000,26.000000,18.000000,29.000000,2.100000,21.000000,8.000000,12.000000,48.000000,0.000000,0.000000,0.000000,0.000000
163.000000,43.000000,17.000000,2.500000,7.500000,14.000000,72.000000,9.700000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.100000,48.000000,4.000000,7.700000,6.700000,7.100000,26.000000,15.000000,13.000000,28.000000,13.000000,46.000000,32.000000,0.000000,0.000000
6.500000,18.000000,1.700000,6.500000,3.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
208.000000,101.000000,2.900000,5.600000,80.000000,63.000000,120.000000,226.000000,11.000000,31.000000,9.900000,0.000000,0.000000,0.000000,0.000000
7.500000,14.000000,4.100000,3.700000,73.000000,18.000000,14.000000,6.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.900000,9.900000,3.600000,34.000000,6.300000,8.700000,8.700000,34.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38.000000,45.000000,17.000000,27.000000,3.700000,23.000000,67.000000,15.000000,3.600000,47.000000,39.000000,92.000000,23.000000,36.000000,0.000000
29.000000,5.000000,27.000000,9.300000,33.000000,22.000000,4.700000,3.400000,5.300000,52.000000,36.000000,0.000000,0.000000,0.000000,0.000000
9.000000,28.000000,7.100000,17.000000,5.400000,108.000000,109.000000,2.000000,32.000000,37.000000,66.000000,138.000000,32.000000,16.000000,0.000000
25.000000,3.800000,22.000000,17.000000,7.400000,36.000000,23.000000,34.000000,2.300000,9.900000,0.000000,0.000000,0.000000,0.000000,0.000000
3.500000,15.000000,11.000000,4.000000,10.000000,3.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.000000,17.000000,51.000000,9.700000,3.700000,10.000000,38.000000,34.000000,4.000000,48.000000,34.000000,6.300000,0.000000,0.000000,0.000000
37.000000,57.000000,75.000000,6.900000,9.200000,4.700000,11.000000,1.800000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.000000,40.000000,49.000000,12.000000,26.000000,42.000000,10.000000,48.000000,8.200000,3.900000,6.100000,30.000000,0.000000,0.000000,0.000000
87.000000,53.000000,11.000000,5.700000,11.000000,97.000000,5.400000,48.000000,1.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.000000,27.000000,33.000000,12.000000,7.600000,83.000000,15.000000,9.300000,7.100000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.800000,7.200000,3.400000,19.000000,13.000000,26.000000,5.700000,85.000000,33.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.000000,70.000000,11.000000,60.000000,18.000000,7.200000,61.000000,18.000000,1.500000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.200000,80.000000,11.000000,80.000000,5.600000,7.600000,8.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.000000,22.000000,14.000000,8.200000,33.000000,53.000000,5.500000,2.300000,137.000000,14.000000,7.600000,66.000000,115.000000,179.000000,0.000000
3.900000,10.000000,5.100000,9.000000,2.500000,14.000000,21.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.000000,59.000000,3.100000,34.000000,23.000000,136.000000,12.000000,7.100000,36.000000,152.000000,17.000000,16.000000,13.000000,4.700000,0.000000
4.300000,13.000000,8.600000,22.000000,4.800000,4.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.000000,7.300000,6.000000,11.000000,7.700000,1.700000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.000000,2.200000,11.000000,6.000000,10.000000,12.000000,21.000000,35.000000,13.000000,87.000000,131.000000,0.000000,0.000000,0.000000,0.000000
156.000000,25.000000,45.000000,2.500000,10.000000,73.000000,59.000000,16.000000,189.000000,50.000000,6.300000,13.000000,0.000000,0.000000,0.000000
172.000000,180.000000,76.000000,143.000000,11.000000,8.700000,13.000000,11.000000,2.000000,143.000000,3.400000,0.000000,0.000000,0.000000,0.000000
8.600000,17.000000,2.900000,5.300000,112.000000,97.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
